代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),季度,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
4770,上品,234.5,-6,-2.49,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4771,望隼,180,-2.5,-1.37,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4904,遠傳,88.4,-0.4,-0.45,0.79,,,,,,,,,,,,,2016Q1,0.92,0.98,0.67,0.87,0.9,0.88,0.69,0.75,0.82,0.8,0.5,0.68
4906,正文,26.5,-0.35,-1.3,0.24,,,,,,,,,,,,,2016Q1,0.54,0.7,0.5,0.63,0.14,0.53,-0.29,0.14,-0.32,0.08,0.04,0.24
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
4912,聯德控股-KY,84.5,-4.2,-4.74,1.76,,,,,,,,,,,,,2016Q1,1.13,1.53,0.35,0.68,1.91,2.74,2.22,1.67,0.01,3.36,4.63,0.9
4915,致伸,73.1,+0.1,+0.14,1.09,,,,,,,,,,,,,2016Q1,1.02,1.28,1.19,0.95,1.05,1.4,1.27,0.8,0.76,1.5,1.06,0.8
4916,事欣科,38.7,+1.15,+3.06,0.52,,,,,,,,,,,,,2016Q1,0.5,0.73,0.33,0.08,1.21,0.28,-0.49,0.52,1.02,0.91,0.59,0.56
4919,新唐,67.1,-2.3,-3.31,0.79,,,,,,,,,,,,,2016Q1,1.25,0.69,0.63,0.44,1.19,0.99,0.7,0.48,1.26,0.94,0.75,0.15
4930,燦星網,25.4,-0.6,-2.31,-0.22,,,,,,,,,,,,,2016Q1,0.19,0.12,-0.14,-0.18,-0.57,-0.41,0.07,-0.98,-0.37,0.2,-0.33,-0.19
4935,茂林-KY,43.6,-1.2,-2.68,0.69,,,,,,,,,,,,,2016Q1,1.95,1.91,0.86,0.57,0.64,0.6,0.26,-0.2,0.24,1,0.25,0.18
4938,和碩,78.9,+0.5,+0.64,1.36,,,,,,,,,,,,,2016Q1,1.55,2.09,2.27,1.51,1.34,1.4,1.44,0.8,1.12,1.08,1.25,0.51
4942,嘉彰,38.45,-0.35,-0.9,0.75,,,,,,,,,,,,,2016Q1,0.84,0.6,0.22,0.35,0.65,0.14,0.61,0.26,1.5,1.74,1.01,1.13
4952,凌通,41.2,-0.7,-1.67,0.78,,,,,,,,,,,,,2016Q1,1.56,0.93,0.62,0.47,1.23,0.88,0.72,0.46,0.93,0.74,0.48,0.3
4958,臻鼎-KY,94.4,-2.1,-2.18,1.78,,,,,,,,,,,,,2016Q1,0.4,1.76,1.75,0.44,0.24,2.12,3.63,0.47,0.93,4.67,4.43,0.48
4961,天鈺,198,-3.5,-1.74,0.68,,,,,,,,,,,,,2016Q1,,0.51,2.39,,0.17,0.51,0.22,0.1,1.05,0.87,0.45,0.52
4967,十銓,76,-2.4,-3.06,1.24,,,,,,,,,,,,,2016Q1,,1.63,2.35,,2.19,1.63,0.81,0.61,1.34,0.9,0.34,0.62
4968,立積,134.5,-5,-3.58,0.63,,,,,,,,,,,,,2016Q1,0.82,0.55,0.91,-0.91,1.36,0.97,1.07,0.6,0.79,0.89,0.66,-0.18
4977,眾達-KY,88.4,-4.4,-4.74,1.25,,,,,,,,,,,,,2016Q1,1.48,1.17,1.98,1.58,1.33,0.01,2.09,1.66,0.75,1.36,0.73,0.84
4994,傳奇,97,+0.4,+0.41,-0.35,,,,,,,,,,,,,2016Q1,0.07,-0.53,-0.12,-0.58,-0.5,-0.64,-0.84,-0.74,-0.44,-0.53,-0.89,1.52
4999,鑫禾,25.25,-0.55,-2.13,1.44,,,,,,,,,,,,,2016Q1,1.31,1.92,2.3,0.37,1.44,1.6,1.81,0.47,2.61,1.53,1.71,0.25
5007,三星,52.7,-0.1,-0.19,0.94,,,,,,,,,,,,,2016Q1,0.99,0.95,0.89,0.96,0.83,1.11,0.95,0.98,0.95,1.01,0.87,0.81
5203,訊連,94.4,-3.8,-3.87,0.79,,,,,,,,,,,,,2016Q1,0.65,0.33,1.23,0.39,0.77,0.75,0.8,0.46,1.67,0.8,0.95,0.7
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
5215,科嘉-KY,38,-0.2,-0.52,0.55,,,,,,,,,,,,,2016Q1,0.26,0.47,1.2,-0.64,0.11,0.58,0.55,0.01,1.24,1.45,0.69,0.62
5222,全訊,106.5,0,0,0.68,,,,,,,,,,,,,2016Q1,,,,,,,,,0.85,,,0.5
5225,東科-KY,88.5,-3.2,-3.49,0.71,,,,,,,,,,,,,2016Q1,-0.2,1.54,0.66,0.15,-0.7,0.97,1.63,-1.27,-0.12,3.54,1.9,0.39
5234,達興材料,157.5,-6,-3.67,1.32,,,,,,,,,,,,,2016Q1,0.82,1.14,1.23,1.05,0.89,1.32,1.59,1.29,1.54,1.66,1.88,1.48
5243,乙盛-KY,42.05,-2.25,-5.08,0.58,,,,,,,,,,,,,2016Q1,0.5,0.62,0.58,0.55,0.6,0.7,0.65,0.38,0.4,0.62,0.73,0.63
5244,弘凱,39.85,+0.35,+0.89,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
5258,虹堡,64,-2.5,-3.76,-0.28,,,,,,,,,,,,,2016Q1,1.27,0.37,0.73,0.11,-0.09,0.04,0.74,-0.32,0.68,-0.85,-4.48,-1.55
5269,祥碩,1495,-95,-5.97,2.74,,,,,,,,,,,,,2016Q1,0.93,2.01,2.14,2.03,-0.27,3.51,2.05,2.43,3.6,4.6,5.3,4.5
5283,禾聯碩,87,-1.4,-1.58,4.12,,,,,,,,,,,,,2016Q1,,4.5,10.2,,6.72,4.5,1.12,1.95,5.29,3.1,1.78,2.05
5284,jpp-KY,124,-3,-2.36,1.09,,,,,,,,,,,,,2016Q1,1.09,0.91,1.19,1,1.84,1.43,1.03,0.93,1.28,1,0.53,0.9
5285,界霖,43.7,-0.2,-0.46,0.93,,,,,,,,,,,,,2016Q1,0.33,0.53,0.76,0.26,0.88,1.53,1.57,1.17,1.25,1.34,0.8,0.7
5288,豐祥-KY,144.5,-9.5,-6.17,1.94,,,,,,,,,,,,,2016Q1,1.49,1.62,2.18,1.52,1.65,1.65,2.17,1.7,1.9,2.2,2.55,2.62
5292,華懋,136.5,-3.5,-2.5,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
5306,桂盟,95.1,-0.3,-0.31,1.97,,,,,,,,,,,,,2016Q1,1.45,1.95,2.16,2.06,2.07,2.15,2.2,2.45,1.7,1.6,1.89,1.95
5388,中磊,97.3,-5.7,-5.53,1.2,,,,,,,,,,,,,2016Q1,1.43,1.72,1.71,0.94,1.31,1.6,1.54,0.76,0.56,0.75,1.23,0.86
5434,崇越,237.5,-8,-3.26,1.78,,,,,,,,,,,,,2016Q1,1.84,1.84,1.88,1.53,1.33,1.94,1.21,1.46,1.82,2.26,2.18,2.13
5469,瀚宇博,45.2,-1,-2.16,0.69,,,,,,,,,,,,,2016Q1,0.36,0.92,0.76,0.28,0.14,0.72,0.76,0.31,0.6,1.86,0.77,0.75
5471,松翰,34.3,-0.7,-2,0.43,,,,,,,,,,,,,2016Q1,0.68,0.43,0.4,0.19,0.51,0.48,0.23,0.15,0.7,0.81,0.35,0.25
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
5515,建國,28.4,-0.55,-1.9,0.12,,,,,,,,,,,,,2016Q1,0.05,0.06,0.05,0.03,0.08,0.15,0.25,0.12,0.24,0.13,0.13,0.17
5519,隆大,33.25,-0.4,-1.19,0.45,,,,,,,,,,,,,2016Q1,0.82,0.1,0.36,0.43,0.21,0.03,0.52,0.16,0.21,0.56,1.48,0.55
5521,工信,11.4,-0.35,-2.98,-0.08,,,,,,,,,,,,,2016Q1,0.06,0.09,0.1,0.04,0.04,-0.01,-1.08,0.09,-0.07,-0.24,0.02,-0.05
5522,遠雄,63.3,-1.2,-1.86,0.79,,,,,,,,,,,,,2016Q1,3.28,1.56,-1.09,0.22,0.69,1.05,0.45,0.67,0.62,0.76,0.35,0.97
5525,順天,30,-0.7,-2.28,0.54,,,,,,,,,,,,,2016Q1,0.02,0.22,0.05,-0.08,0.09,0.08,1.12,0.1,1.33,1.21,1.67,0.61
5533,皇鼎,17.2,-0.25,-1.43,0.22,,,,,,,,,,,,,2016Q1,0.23,0.08,0.23,0.06,0.17,0.26,0.68,0.32,0.27,0.16,0.07,0.12
5534,長虹,82.7,-3.1,-3.61,2.96,,,,,,,,,,,,,2016Q1,0.86,4.73,1.79,2.23,2.01,1.96,4.28,9.33,0.91,2.14,1.96,3.29
5538,東明-KY,30.7,-0.95,-3,0.83,,,,,,,,,,,,,2016Q1,0.59,0.59,1.15,0.87,0.52,1.26,1.42,0.73,1.09,0.99,0.38,0.35
5607,遠雄港,36.6,-0.6,-1.61,0.35,,,,,,,,,,,,,2016Q1,0.28,0.38,0.22,0.31,0.24,0.68,0.35,0.41,0.25,0.51,0.13,0.42
5706,鳳凰,54.4,-0.4,-0.73,0.68,,,,,,,,,,,,,2016Q1,0.52,1.15,0.49,0.34,0.81,1.17,0.39,0.33,0.61,1.17,0.61,0.53
5871,中租-KY,113.5,-2.5,-2.16,2.18,,,,,,,,,,,,,2016Q1,1.68,1.68,1.57,1.89,1.88,2.31,2.25,2.35,2.72,2.56,2.59,2.69
5876,上海商銀,47.45,+0.8,+1.71,1.03,,,,,,,,,,,,,2016Q1,1.4,0.76,2.89,0.67,0.86,0.76,0.75,0.72,0.91,0.88,0.86,0.88
5880,合庫金,23.85,-0.1,-0.42,0.3,,,,,,,,,,,,,2016Q1,0.3,0.32,0.27,0.28,0.31,0.36,0.21,0.3,0.32,0.34,0.27,0.31
5906,台南-KY,52,+1.9,+3.79,-0.33,,,,,,,,,,,,,2016Q1,-1.22,-1.1,-1.64,-0.6,-0.64,-0.4,0.97,0.07,-0.17,-0.57,0.96,0.33
6005,群益證,25.15,+0.15,+0.6,0.22,,,,,,,,,,,,,2016Q1,0.18,0.2,0.08,0.24,0.25,0.39,0.43,0.34,0.25,0.1,-0.09,0.26
6024,群益期,47.75,-0.6,-1.24,1.09,,,,,,,,,,,,,2016Q1,1.02,0.99,0.99,0.66,1.2,1.48,1.04,2.34,1,0.92,0.47,0.92
6108,競國,14.1,-0.25,-1.74,0.69,,,,,,,,,,,,,2016Q1,0.67,0.97,1.08,0.57,0.65,0.28,0.21,0.07,1.34,1.48,0.58,0.43
6115,鎰勝,50.5,-0.6,-1.17,0.78,,,,,,,,,,,,,2016Q1,1.25,1.11,1.26,0.14,0.88,0.98,0.43,0.2,1.11,0.72,0.78,0.55
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
6117,迎廣,76.8,-3.3,-4.12,-0.1,,,,,,,,,,,,,2016Q1,-0.38,-0.11,-0.95,-0.83,-0.72,-0.29,5.05,-0.5,-0.46,-0.39,-0.8,-0.86
6120,達運,10.35,-0.15,-1.43,0.11,,,,,,,,,,,,,2016Q1,0.12,0.19,0.14,0.21,0.12,0.18,0.08,0.2,0.13,0.27,-0.11,-0.25
6128,上福,35.5,-0.1,-0.28,0.79,,,,,,,,,,,,,2016Q1,1.18,0.89,1.05,0.54,0.83,0.2,3.65,-0.45,-0.9,0.79,0.89,0.81
6133,金橋,13.8,-0.6,-4.17,0.04,,,,,,,,,,,,,2016Q1,0.08,0.01,0.07,-0.08,0.09,0.14,0.07,-0.13,0.15,0.05,0.04,0.04
6136,富爾特,23.5,0,0,0.35,,,,,,,,,,,,,2016Q1,0.26,1.51,-0.04,0.63,-0.02,0.85,0.26,0.02,-0.02,0.8,-0.05,-0.02
6139,亞翔,216,-1,-0.46,0.63,,,,,,,,,,,,,2016Q1,0.82,0.43,0.9,0.68,1,0.19,0.92,0.48,0.71,0.53,0.69,0.22
6155,鈞寶,20.7,-0.2,-0.96,0.26,,,,,,,,,,,,,2016Q1,0.27,0.13,0.42,-0.37,0.36,0.49,0.03,-0.03,0.96,0.42,0.12,0.33
6164,華興,11.05,0,0,0.13,,,,,,,,,,,,,2016Q1,0.86,0.07,0.06,0.14,0.22,0.06,-0.05,0.01,0.01,0.02,0.17,-0.03
6165,浪凡,49.3,+0.2,+0.41,-0.05,,,,,,,,,,,,,2016Q1,-0.12,-0.18,-0.04,-0.24,-0.04,0.33,-0.21,0.2,-0.06,-0.08,-0.14,-0.05
6166,凌華,70.4,-3.4,-4.61,0.43,,,,,,,,,,,,,2016Q1,0.43,0.23,1.08,0.11,0.56,0.76,0.36,0.1,0.22,0.27,0.54,0.51
6176,瑞儀,164,-2.5,-1.5,2.19,,,,,,,,,,,,,2016Q1,1.21,2.32,2.34,1.55,1.64,1.68,1.71,0.31,3.1,3.58,3.83,3.07
6177,達麗,46.25,+0.8,+1.76,0.73,,,,,,,,,,,,,2016Q1,0.64,0.13,0.23,-0.21,3.98,0.09,1.48,-0.25,-0.1,-0.14,0.7,2.19
6183,關貿,88.5,-0.5,-0.56,0.42,,,,,,,,,,,,,2016Q1,0.38,0.37,0.3,0.34,0.56,0.51,0.29,0.53,0.41,0.57,0.36,0.39
6184,大豐電,52.8,-0.1,-0.19,0.4,,,,,,,,,,,,,2016Q1,-0.38,-0.22,-0.12,0.3,0.56,0.58,0.93,0.53,0.63,0.57,0.64,0.73
6189,豐藝,72.2,+5.6,+8.41,0.61,,,,,,,,,,,,,2016Q1,0.52,0.5,0.83,0.11,0.51,0.73,0.61,0.46,0.98,0.83,0.65,0.63
6191,精成科,56.1,-2.6,-4.43,0.26,,,,,,,,,,,,,2016Q1,0.13,0.36,0.43,-0.05,0.12,0.34,0.39,0.18,0.2,0.43,0.29,0.36
6192,巨路,96.9,-2.4,-2.42,1.39,,,,,,,,,,,,,2016Q1,1.1,1.02,1.31,1.24,0.67,1.02,1.49,1.04,2,2,1.9,1.93
6196,帆宣,150.5,-1,-0.66,0.95,,,,,,,,,,,,,2016Q1,0.47,0.7,1.09,0.93,0.76,0.77,1.37,1.18,1.22,1.65,0.4,0.81
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
6197,佳必琪,119,-4,-3.25,0.53,,,,,,,,,,,,,2016Q1,0.55,0.81,0.81,0.37,0.54,0.77,0.1,0.02,0.85,0.84,0.45,0.22
6201,亞弘電,57.8,-1.2,-2.03,0.73,,,,,,,,,,,,,2016Q1,1.1,0.84,0.99,0.17,0.5,0.57,1.06,0.25,0.55,0.8,1.35,0.55
6205,詮欣,48.05,-0.7,-1.44,0.6,,,,,,,,,,,,,2016Q1,0.63,1.57,0.7,0.28,0.64,0.78,0.2,0.2,0.63,0.85,0.32,0.41
6206,飛捷,112.5,-2,-1.75,1.38,,,,,,,,,,,,,2016Q1,1.69,1.21,1.62,0.85,1.68,1.24,1.27,1.16,2.26,1.23,0.95,1.4
6213,聯茂,57.8,-1.5,-2.53,1.16,,,,,,,,,,,,,2016Q1,0.69,0.83,0.75,0.98,0.89,1.2,1.05,1.19,1.62,1.31,1.73,1.67
6214,精誠,117.5,0,0,1.23,,,,,,,,,,,,,2016Q1,0.69,2.67,0.77,1.35,0.98,1.27,1.18,1.36,2.12,0.44,0.36,1.56
6215,和椿,77.3,-1.1,-1.4,0.14,,,,,,,,,,,,,2016Q1,0.33,-0.32,0.39,0,0.61,0.1,-0.07,0.04,0.23,0.07,0.26,0.05
6216,居易,32.1,-0.45,-1.38,0.61,,,,,,,,,,,,,2016Q1,0.97,0.72,0.7,0.4,0.79,0.49,0.72,0.45,0.82,0.47,0.55,0.24
6224,聚鼎,41.5,-0.95,-2.24,1.08,,,,,,,,,,,,,2016Q1,1.52,1.36,1.14,0.8,1.07,1.2,1.03,0.95,1.45,1.23,0.74,0.47
6230,尼得科超眾,128.5,-7.5,-5.51,1.9,,,,,,,,,,,,,2016Q1,3.26,1.94,3.23,1.3,1.05,2.08,1.36,0.38,2.18,2.04,2.3,1.63
6235,華孚,47.15,-1.05,-2.18,0.79,,,,,,,,,,,,,2016Q1,0.21,0.19,7.57,-0.05,-0.06,0.17,0.44,-0.07,0.26,0.47,0.36,0.04
6239,力成,111,-4,-3.48,1.82,,,,,,,,,,,,,2016Q1,1.45,1.7,1.84,1.5,1.81,2.08,2.12,1.66,2.16,2.45,1.75,1.36
6243,迅杰,32.55,+0.4,+1.24,-0.29,,,,,,,,,,,,,2016Q1,-0.42,-0.47,-0.14,-0.75,-0.34,-0.25,-0.12,-0.54,0.04,-0.06,-0.25,-0.2
6257,矽格,66.2,-1.8,-2.65,0.68,,,,,,,,,,,,,2016Q1,0.53,0.7,0.6,0.43,0.54,0.6,1.2,0.54,1,0.87,0.6,0.51
6271,同欣電,97.3,-3.2,-3.18,1.47,,,,,,,,,,,,,2016Q1,1.62,1.39,1.9,0.55,1.22,2.32,1.82,0.96,1.21,2.18,1.78,0.7
6277,宏正,68.4,-1.6,-2.29,2.08,,,,,,,,,,,,,2016Q1,1.4,1.82,1.54,1.52,1.22,1.58,1.76,1.54,1.6,3.49,6.56,0.98
6278,台表科,93,-2.5,-2.62,0.68,,,,,,,,,,,,,2016Q1,0.14,0.62,0.47,0.29,0.66,1.03,0.67,0.43,0.03,0.77,1.46,1.64
6281,全國電,72,-0.8,-1.1,1.05,,,,,,,,,,,,,2016Q1,1.42,0.93,0.55,1.43,1.36,1.16,0.61,1.68,1.37,0.86,0.17,1.08
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
6283,淳安,22.1,-1.05,-4.54,0.12,,,,,,,,,,,,,2016Q1,0.08,0.38,0.5,0.19,0.02,0.04,0.01,-0.09,0.12,0.08,0.08,0.04
6285,啟碁,121.5,-8.5,-6.54,1.34,,,,,,,,,,,,,2016Q1,1.16,1.86,1.47,1.62,1.63,1.39,1.1,0.75,1.2,1.79,1.5,0.65
6288,聯嘉,20.6,+0.45,+2.23,0.2,,,,,,,,,,,,,2016Q1,0.36,0.02,0.29,-0.36,0.29,0.14,0.42,0.27,0.2,0.29,0.18,0.27
6409,旭隼,1300,-75,-5.45,4.99,,,,,,,,,,,,,2016Q1,5.31,4.22,4.77,4.07,4.54,4.16,4.7,3.82,6.2,7.25,5.93,4.85
6412,群電,101,-4,-3.81,0.92,,,,,,,,,,,,,2016Q1,0.74,0.3,2.2,0.61,1.1,1.39,1.11,0.56,0.59,0.85,0.73,0.86
6414,樺漢,258,-2.5,-0.96,3.41,,,,,,,,,,,,,2016Q1,3.78,3.5,3.61,2.43,3.91,3.7,4.25,2.45,3.54,4.28,4,1.52
6415,矽力*-KY,417.5,+2,+0.48,5.16,,,,,,,,,,,,,2016Q1,4.43,4.96,6.38,4.34,5.9,5.41,5.6,4.72,5.45,6.29,4.39,4.07
6416,瑞祺電通,88,-2.2,-2.44,1.56,,,,,,,,,,,,,2016Q1,4.07,1.33,1.27,1.25,1.25,1.57,1.54,1.21,1.16,1.54,1.53,1.01
6423,億而得-創,74.5,+0.7,+0.95,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
6438,迅得,152,-5.5,-3.49,1.04,,,,,,,,,,,,,2016Q1,1.18,0.64,0.04,1.1,1.9,1.98,1.03,0.61,1.25,1.52,0.66,0.62
6442,光聖,343,-10,-2.83,0.55,,,,,,,,,,,,,2016Q1,1.49,0.84,1.1,0.32,0.13,0.14,0.13,-0.52,1.02,1.03,0.81,0.05
6446,藥華藥,490,-16,-3.16,-1.11,,,,,,,,,,,,,2016Q1,-1.07,-1.06,-1.17,-1.04,-0.94,-0.89,-1.14,-1.06,-0.95,-1.11,-1.64,-1.27
6449,鈺邦,94.8,-6.7,-6.6,0.62,,,,,,,,,,,,,2016Q1,0.73,0.72,1.04,0.16,0.73,0.91,0.87,0.9,0.96,0.53,-0.1,0.02
6451,訊芯-KY,139,-3,-2.11,0.95,,,,,,,,,,,,,2016Q1,3.11,1.57,2.39,0.54,0.57,-0.14,0.09,-0.69,0.49,1.05,1.99,0.48
6456,GIS-KY,41.3,-0.7,-1.67,3.63,,,,,,,,,,,,,2016Q1,-0.2,3.2,5.25,3.04,4.59,7.63,6.2,1.78,2.44,2.7,4.86,2.04
6464,台數科,79.7,-0.2,-0.25,1.34,,,,,,,,,,,,,2016Q1,1.7,1.55,1.17,1.48,0.98,1.39,1.34,1.33,1.15,1.37,1.37,1.27
6472,保瑞,667,-24,-3.47,1.72,,,,,,,,,,,,,2016Q1,0.15,0.35,0.4,0.13,0.05,0.14,0.25,10.44,2.19,0.65,3.61,2.29
6491,晶碩,326,-4.5,-1.36,2.88,,,,,,,,,,,,,2016Q1,,,,,,3,5.05,,2.01,3,2.52,1.72
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
6504,南六,53.2,-0.4,-0.75,1.97,,,,,,,,,,,,,2016Q1,1.9,2.01,2.5,1.84,1.56,1.87,2.19,1.37,2.39,2.43,1.97,1.58
6505,台塑化,35.85,-1.4,-3.76,1.88,,,,,,,,,,,,,2016Q1,2.71,1.75,2.39,2.37,1.27,2.34,2.44,1.92,2.65,2.17,-0.44,0.97
6515,穎崴,819,-57,-6.51,8.61,,,,,,,,,,,,,2016Q1,,,,,,,,,,,8.61,
6525,捷敏-KY,64.2,-0.3,-0.47,1.42,,,,,,,,,,,,,2016Q1,1.29,1.07,1.79,1.02,1.24,1.41,1.94,0.89,1.69,2.25,1.37,1.11
6526,達發,504,-3,-0.59,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
6531,愛普*,228,-8.5,-3.59,0.25,,,,,,,,,,,,,2016Q1,0.92,0.09,3.16,0.35,1.46,0.93,0.79,0.52,1.26,0.87,-1.08,-6.24
6533,晶心科,283.5,-7.5,-2.58,0.05,,,,,,,,,,,,,2016Q1,-0.63,-0.17,0.52,0.01,0.08,0.42,0.01,-0.5,0.69,-0.16,0.94,-0.55
6534,正瀚-創,75,-1,-1.32,2.88,,,,,,,,,,,,,2016Q1,3.78,-0.99,0.73,6.72,4.17,,,,,,,
6552,易華電,25.45,-1.2,-4.5,0.39,,,,,,,,,,,,,2016Q1,0.41,0.37,0.38,-0.26,0.05,0.05,0.18,0.21,0.28,0.53,1.17,1.27
6558,興能高,47.75,-0.55,-1.14,0.71,,,,,,,,,,,,,2016Q1,,0.75,1.81,,0.81,0.75,0.42,0.18,0.59,0.74,0.67,0.37
6579,研揚,124.5,-2,-1.58,1.57,,,,,,,,,,,,,2016Q1,1.34,1.46,1.34,0.85,2.14,1.24,1.48,2.56,2.95,0.68,0.68,2.16
6581,鋼聯,100,-1,-0.99,1.71,,,,,,,,,,,,,2016Q1,1.41,1.17,2.13,1.57,0.81,2.42,2.83,1.21,2.86,0.59,2.44,1.09
6582,申豐,42.1,-0.9,-2.09,1.08,,,,,,,,,,,,,2016Q1,1.5,1.48,1.28,0.69,1.4,0.78,0.64,0.8,1.07,1.38,0.84,1.14
6585,鼎基,123.5,-5,-3.89,0.36,,,,,,,,,,,,,2016Q1,,,,,,0.39,0.16,,,0.39,0.48,
6591,動力-KY,45.05,-0.55,-1.21,1.63,,,,,,,,,,,,,2016Q1,4.82,3.76,3.02,0.54,0.67,1.91,1.23,1.44,0.97,0.29,0.41,0.45
6592,和潤企業,68,-1.4,-2.02,1.7,,,,,,,,,,,,,2016Q1,,,,,,1.25,3.94,,1.09,1.25,1.2,1.47
6605,帝寶,177,+0.5,+0.28,1.56,,,,,,,,,,,,,2016Q1,1.4,0.71,2.6,0.5,1.72,2.51,1.32,1.85,1.15,1.25,1.41,2.29
6606,建德工業,25.2,-0.7,-2.7,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
6625,必應,68.2,+0.3,+0.44,0.3,,,,,,,,,,,,,2016Q1,-2.71,0.45,2.27,-1.01,0.54,0.88,0.97,-1.31,0.86,2,0.87,-0.18
6641,基士德-KY,22.75,-1.7,-6.95,1.74,,,,,,,,,,,,,2016Q1,,,2.52,,1.68,1.15,1.98,1.69,1.77,2.13,1.44,1.28
6655,科定,124.5,-4.5,-3.49,1.02,,,,,,,,,,,,,2016Q1,,0.94,2.82,,0.78,0.9,1.19,0.18,0.86,1.28,1.2,0.07
6658,聯策,54.8,-2.3,-4.03,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
6666,羅麗芬-KY,40,-0.5,-1.23,2.43,,,,,,,,,,,,,2016Q1,,,2.38,,,1.32,2.63,2.49,2.58,2.22,3.44,2.37
6669,緯穎,1840,-20,-1.08,6.23,,,,,,,,,,,,,2016Q1,,2.87,4.46,,2.76,2.85,3.82,8.02,11.07,9.94,8.73,7.77
6670,復盛應用,317,+5.5,+1.77,4.53,,,,,,,,,,,,,2016Q1,6.64,2.38,13.4,2.4,2.53,2.39,4.37,3.1,5.23,3.8,4.78,3.33
6671,三能-KY,40.55,-0.55,-1.34,1.41,,,,,,,,,,,,,2016Q1,,,4.9,,,1.21,1.55,0.52,1.34,0.65,0.78,0.31
